rango_horas,cantidad_intentos_transaccion,cantidad_sucursales_distintas,cantidad_transacciones_exitosas,es_fraude,tasa_errores
1,6,2,6,0,0.0
6,5,1,5,0,0.0
38,2,2,2,0,0.0
3,7,1,4,0,0.42857142857142855
32,6,1,6,0,0.0
5,4,1,4,0,0.0
3,4,2,3,0,0.25
27,12,1,12,0,0.0
1,20,8,0,1,1.0
1,3,2,3,0,0.0
3,6,2,1,0,0.8333333333333334
24,7,2,1,0,0.8571428571428571
2,2,1,2,0,0.0
25,7,1,5,0,0.2857142857142857
29,6,2,1,0,0.8333333333333334
12,2,2,1,0,0.5
3,4,2,4,0,0.0
41,7,1,7,0,0.0
36,1,2,1,0,0.0
30,5,1,2,0,0.6
32,1,2,1,0,0.0
33,8,1,7,0,0.125
3,6,1,2,0,0.6666666666666666
41,13,1,8,0,0.38461538461538464
3,4,2,4,0,0.0
2,5,2,1,0,0.8
1,2,1,1,0,0.5
1,6,2,2,0,0.6666666666666666
14,3,1,2,0,0.3333333333333333
5,9,1,5,0,0.4444444444444444
41,3,1,1,0,0.6666666666666666
18,4,1,4,0,0.0
33,6,1,4,0,0.3333333333333333
5,1,1,1,0,0.0
6,13,1,10,0,0.23076923076923078
35,11,1,7,0,0.36363636363636365
13,7,2,2,0,0.7142857142857143
19,13,1,12,0,0.07692307692307693
38,1,2,1,0,0.0
1,6,2,0,1,1.0
2,3,1,3,0,0.0
43,2,2,2,0,0.0
1,5,1,3,0,0.4
37,2,1,2,0,0.0
1,5,1,3,0,0.4
33,7,1,5,0,0.2857142857142857
3,2,2,2,0,0.0
29,5,1,5,0,0.0
29,6,2,3,0,0.5
1,1,1,1,0,0.0
37,4,1,4,0,0.0
28,5,1,5,0,0.0
1,7,1,2,0,0.7142857142857143
3,2,2,1,0,0.5
42,10,1,10,0,0.0
11,9,1,9,0,0.0
1,7,2,0,1,1.0
2,6,2,3,0,0.5
29,14,1,8,0,0.42857142857142855
2,1,1,1,0,0.0
22,4,1,2,0,0.5
2,4,1,4,0,0.0
1,19,4,0,1,1.0
2,3,2,3,0,0.0
2,6,2,6,0,0.0
44,5,1,3,0,0.4
2,2,1,2,0,0.0
41,2,1,1,0,0.5
11,1,2,1,0,0.0
2,7,5,0,1,1.0
2,7,1,1,0,0.8571428571428571
18,11,1,7,0,0.36363636363636365
1,3,1,3,0,0.0
1,5,1,1,0,0.8
2,3,2,2,0,0.3333333333333333
2,2,1,2,0,0.0
11,9,1,9,0,0.0
33,11,1,8,0,0.2727272727272727
1,1,2,1,0,0.0
2,7,1,3,0,0.5714285714285714
3,2,1,1,0,0.5
15,5,2,4,0,0.2
3,4,1,4,0,0.0
9,4,2,2,0,0.5
2,7,1,4,0,0.42857142857142855
37,7,2,2,0,0.7142857142857143
1,7,2,1,0,0.8571428571428571
2,14,3,0,1,1.0
3,4,1,4,0,0.0
30,6,2,3,0,0.5
25,3,2,3,0,0.0
42,7,1,4,0,0.42857142857142855
2,7,1,5,0,0.2857142857142857
1,6,1,3,0,0.5
18,4,1,2,0,0.5
2,5,1,5,0,0.0
12,5,2,4,0,0.2
2,6,2,3,0,0.5
29,1,1,1,0,0.0
10,7,1,5,0,0.2857142857142857
44,10,1,6,0,0.4
2,6,2,1,0,0.8333333333333334
10,10,1,10,0,0.0
47,11,1,11,0,0.0
31,8,1,8,0,0.0
1,7,2,7,0,0.0
38,6,1,6,0,0.0
17,11,1,11,0,0.0
32,11,1,11,0,0.0
48,2,1,1,0,0.5
21,12,1,12,0,0.0
19,7,1,6,0,0.14285714285714285
3,3,2,3,0,0.0
9,14,1,14,0,0.0
2,1,2,1,0,0.0
1,7,1,4,0,0.42857142857142855
29,12,1,4,0,0.6666666666666666
7,10,1,9,0,0.1
25,8,1,6,0,0.25
23,9,1,9,0,0.0
3,4,2,4,0,0.0
22,4,1,4,0,0.0
32,5,2,4,0,0.2
39,8,1,8,0,0.0
14,1,2,1,0,0.0
43,2,1,2,0,0.0
2,6,2,6,0,0.0
34,5,1,5,0,0.0
6,3,2,3,0,0.0
7,8,1,8,0,0.0
37,9,1,9,0,0.0
36,12,1,5,0,0.5833333333333334
2,2,1,2,0,0.0
37,14,1,5,0,0.6428571428571429
42,2,2,2,0,0.0
48,6,1,2,0,0.6666666666666666
7,5,2,3,0,0.4
41,7,1,2,0,0.7142857142857143
36,3,1,3,0,0.0
2,2,2,2,0,0.0
10,12,1,11,0,0.08333333333333333
3,5,2,5,0,0.0
2,10,2,0,1,1.0
4,13,1,7,0,0.46153846153846156
4,4,2,2,0,0.5
31,6,1,6,0,0.0
16,7,2,1,0,0.8571428571428571
32,6,2,1,0,0.8333333333333334
25,8,1,8,0,0.0
38,6,1,1,0,0.8333333333333334
29,2,1,2,0,0.0
43,4,1,3,0,0.25
1,5,2,3,0,0.4
1,6,2,1,0,0.8333333333333334
36,5,1,5,0,0.0
3,5,1,5,0,0.0
35,5,1,5,0,0.0
2,5,1,4,0,0.2
27,7,1,7,0,0.0
32,14,1,4,0,0.7142857142857143
28,14,1,6,0,0.5714285714285714
1,7,1,4,0,0.42857142857142855
21,10,1,10,0,0.0
17,11,1,6,0,0.45454545454545453
1,4,1,1,0,0.75
1,8,2,0,1,1.0
1,6,2,6,0,0.0
28,6,2,4,0,0.3333333333333333
2,20,5,0,1,1.0
15,7,1,7,0,0.0
2,3,2,3,0,0.0
29,1,1,1,0,0.0
10,6,1,6,0,0.0
4,7,1,7,0,0.0
1,2,2,2,0,0.0
6,4,2,2,0,0.5
17,9,1,4,0,0.5555555555555556
1,1,2,1,0,0.0
16,10,1,10,0,0.0
2,1,2,1,0,0.0
4,6,1,5,0,0.16666666666666666
47,14,1,13,0,0.07142857142857142
25,5,1,2,0,0.6
30,4,2,1,0,0.75
1,16,4,0,1,1.0
4,1,2,1,0,0.0
42,6,1,6,0,0.0
17,5,1,3,0,0.4
2,7,1,5,0,0.2857142857142857
2,7,2,6,0,0.14285714285714285
34,3,2,3,0,0.0
23,5,1,4,0,0.2
14,13,1,13,0,0.0
1,1,1,1,0,0.0
32,1,1,1,0,0.0
20,14,1,14,0,0.0
35,10,1,10,0,0.0
45,9,1,9,0,0.0
3,4,2,3,0,0.25
23,6,2,1,0,0.8333333333333334
42,7,1,2,0,0.7142857142857143
42,13,1,8,0,0.38461538461538464
2,3,2,3,0,0.0
3,5,1,5,0,0.0
16,3,2,2,0,0.3333333333333333
48,11,1,11,0,0.0
41,1,2,1,0,0.0
1,22,6,0,1,1.0
2,5,2,3,0,0.4
14,9,1,7,0,0.2222222222222222
18,1,2,1,0,0.0
7,10,1,7,0,0.3
16,3,2,3,0,0.0
14,3,2,3,0,0.0
7,5,1,5,0,0.0
1,2,2,2,0,0.0
13,7,2,2,0,0.7142857142857143
1,1,1,1,0,0.0
13,6,2,3,0,0.5
40,2,2,2,0,0.0
5,5,1,1,0,0.8
2,4,1,4,0,0.0
1,1,1,1,0,0.0
12,1,1,1,0,0.0
3,6,2,4,0,0.3333333333333333
34,2,1,2,0,0.0
1,6,2,3,0,0.5
15,7,1,7,0,0.0
17,6,1,6,0,0.0
3,5,1,2,0,0.6
2,5,1,5,0,0.0
32,6,1,3,0,0.5
2,2,2,1,0,0.5
33,13,1,4,0,0.6923076923076923
3,2,1,2,0,0.0
3,7,2,3,0,0.5714285714285714
13,2,2,2,0,0.0
19,3,1,2,0,0.3333333333333333
2,4,1,3,0,0.25
1,2,1,2,0,0.0
8,2,1,2,0,0.0
2,2,1,2,0,0.0
2,4,1,1,0,0.75
3,4,2,4,0,0.0
32,12,1,12,0,0.0
18,9,1,4,0,0.5555555555555556
20,6,1,5,0,0.16666666666666666
3,4,1,4,0,0.0
2,2,2,2,0,0.0
1,6,1,6,0,0.0
32,8,1,8,0,0.0
43,3,1,2,0,0.3333333333333333
8,6,1,1,0,0.8333333333333334
3,3,1,3,0,0.0
3,6,1,6,0,0.0
2,5,1,5,0,0.0
1,1,1,1,0,0.0
1,7,2,1,0,0.8571428571428571
6,6,2,3,0,0.5
3,7,1,3,0,0.5714285714285714
35,7,2,1,0,0.8571428571428571
3,1,1,1,0,0.0
1,3,1,3,0,0.0
2,7,2,3,0,0.5714285714285714
41,5,2,2,0,0.6
2,3,1,3,0,0.0
1,4,1,4,0,0.0
2,16,7,0,1,1.0
1,20,4,0,1,1.0
43,5,1,2,0,0.6
3,6,2,1,0,0.8333333333333334
3,5,1,5,0,0.0
2,5,2,2,0,0.6
3,3,2,1,0,0.6666666666666666
30,9,1,4,0,0.5555555555555556
41,2,1,2,0,0.0
32,8,1,8,0,0.0
17,9,1,6,0,0.3333333333333333
14,4,1,4,0,0.0
2,2,1,2,0,0.0
2,5,1,3,0,0.4
2,5,2,3,0,0.4
26,5,2,4,0,0.2
10,10,1,10,0,0.0
38,5,1,5,0,0.0
43,7,1,7,0,0.0
1,27,8,0,1,1.0
34,6,1,2,0,0.6666666666666666
29,2,1,2,0,0.0
46,8,1,8,0,0.0
35,14,1,6,0,0.5714285714285714
17,12,1,5,0,0.5833333333333334
48,12,1,9,0,0.25
15,4,1,4,0,0.0
2,16,6,0,1,1.0
33,3,1,3,0,0.0
14,7,1,4,0,0.42857142857142855
17,8,1,8,0,0.0
2,4,2,4,0,0.0
21,11,1,8,0,0.2727272727272727
1,6,2,2,0,0.6666666666666666
22,2,1,2,0,0.0
14,5,1,4,0,0.2
39,12,1,12,0,0.0
26,9,1,9,0,0.0
38,6,1,6,0,0.0
2,24,9,0,1,1.0
8,10,1,10,0,0.0
4,6,2,2,0,0.6666666666666666
11,6,2,5,0,0.16666666666666666
2,4,2,2,0,0.5
33,6,1,6,0,0.0
45,5,1,2,0,0.6
3,1,2,1,0,0.0
2,2,1,2,0,0.0
20,6,1,2,0,0.6666666666666666
23,8,1,8,0,0.0
1,1,2,1,0,0.0
19,1,2,1,0,0.0
22,14,1,6,0,0.5714285714285714
2,5,2,2,0,0.6
40,7,1,7,0,0.0
1,5,1,1,0,0.8
47,4,1,1,0,0.75
2,7,2,7,0,0.0
3,5,2,5,0,0.0
26,1,1,1,0,0.0
11,4,1,2,0,0.5
26,11,1,5,0,0.5454545454545454
31,5,1,3,0,0.4
8,6,1,6,0,0.0
21,7,2,3,0,0.5714285714285714
45,6,1,6,0,0.0
33,7,1,1,0,0.8571428571428571
1,7,2,1,0,0.8571428571428571
23,2,1,2,0,0.0
14,12,1,7,0,0.4166666666666667
8,4,1,4,0,0.0
6,14,1,11,0,0.21428571428571427
23,6,1,4,0,0.3333333333333333
14,1,1,1,0,0.0
2,7,2,6,0,0.14285714285714285
32,14,1,4,0,0.7142857142857143
3,1,2,1,0,0.0
17,11,1,9,0,0.18181818181818182
2,5,1,2,0,0.6
3,2,2,1,0,0.5
36,10,1,4,0,0.6
31,12,1,9,0,0.25
26,1,1,1,0,0.0
1,5,1,3,0,0.4
27,9,1,6,0,0.3333333333333333
1,29,7,0,1,1.0
14,14,1,11,0,0.21428571428571427
30,9,1,8,0,0.1111111111111111
7,13,1,13,0,0.0
27,7,1,1,0,0.8571428571428571
47,4,2,4,0,0.0
1,7,2,3,0,0.5714285714285714
3,1,2,1,0,0.0
31,7,1,6,0,0.14285714285714285
15,5,1,5,0,0.0
26,1,1,1,0,0.0
24,6,1,6,0,0.0
1,3,2,1,0,0.6666666666666666
19,7,2,2,0,0.7142857142857143
34,7,2,1,0,0.8571428571428571
42,4,1,4,0,0.0
28,2,1,1,0,0.5
1,4,1,1,0,0.75
30,2,1,2,0,0.0
37,6,1,5,0,0.16666666666666666
38,2,2,2,0,0.0
39,11,1,11,0,0.0
16,3,2,3,0,0.0
2,1,2,1,0,0.0
8,10,1,7,0,0.3
48,9,1,9,0,0.0
6,4,1,4,0,0.0
25,3,1,3,0,0.0
6,4,1,4,0,0.0
5,13,1,5,0,0.6153846153846154
2,7,2,2,0,0.7142857142857143
26,11,1,11,0,0.0
48,5,1,5,0,0.0
3,1,1,1,0,0.0
28,3,2,3,0,0.0
3,6,1,6,0,0.0
7,14,1,9,0,0.35714285714285715
3,2,1,2,0,0.0
5,1,2,1,0,0.0
2,6,2,1,0,0.8333333333333334
3,1,2,1,0,0.0
21,1,1,1,0,0.0
3,1,1,1,0,0.0
25,5,1,5,0,0.0
17,7,1,6,0,0.14285714285714285
24,13,1,4,0,0.6923076923076923
2,7,1,1,0,0.8571428571428571
4,1,2,1,0,0.0
2,21,6,0,1,1.0
11,7,2,3,0,0.5714285714285714
1,7,2,3,0,0.5714285714285714
11,7,2,1,0,0.8571428571428571
1,2,2,2,0,0.0
1,2,1,2,0,0.0
1,7,2,5,0,0.2857142857142857
38,14,1,9,0,0.35714285714285715
19,11,1,9,0,0.18181818181818182
30,7,1,4,0,0.42857142857142855
2,21,4,0,1,1.0
38,6,1,1,0,0.8333333333333334
9,5,1,5,0,0.0
3,7,2,5,0,0.2857142857142857
46,7,1,6,0,0.14285714285714285
1,5,1,5,0,0.0
2,3,1,2,0,0.3333333333333333
3,7,1,7,0,0.0
3,7,2,7,0,0.0
17,13,1,5,0,0.6153846153846154
32,5,1,1,0,0.8
1,1,2,1,0,0.0
2,8,2,0,1,1.0
15,7,1,7,0,0.0
41,9,1,9,0,0.0
35,4,1,4,0,0.0
2,5,1,1,0,0.8
2,1,2,1,0,0.0
2,4,1,2,0,0.5
24,1,2,1,0,0.0
48,3,2,2,0,0.3333333333333333
3,4,1,3,0,0.25
10,10,1,10,0,0.0
1,18,9,0,1,1.0
3,3,1,3,0,0.0
3,1,1,1,0,0.0
1,3,2,3,0,0.0
19,6,2,5,0,0.16666666666666666
18,2,1,2,0,0.0
3,7,2,1,0,0.8571428571428571
41,6,1,5,0,0.16666666666666666
39,2,1,2,0,0.0
23,9,1,9,0,0.0
2,6,2,1,0,0.8333333333333334
31,14,1,7,0,0.5
4,7,1,3,0,0.5714285714285714
16,3,1,2,0,0.3333333333333333
2,27,5,0,1,1.0
13,2,1,2,0,0.0
38,7,1,7,0,0.0
18,6,2,3,0,0.5
1,2,2,1,0,0.5
36,10,1,10,0,0.0
1,14,10,0,1,1.0
21,13,1,5,0,0.6153846153846154
24,3,2,2,0,0.3333333333333333
27,10,1,10,0,0.0
2,6,1,3,0,0.5
3,1,1,1,0,0.0
1,6,2,0,1,1.0
31,11,1,7,0,0.36363636363636365
9,2,1,2,0,0.0
40,4,2,4,0,0.0
3,4,2,4,0,0.0
9,5,2,1,0,0.8
2,7,1,4,0,0.42857142857142855
24,8,1,8,0,0.0
35,1,2,1,0,0.0
16,3,2,3,0,0.0
7,12,1,8,0,0.3333333333333333
2,8,3,0,1,1.0
10,6,2,3,0,0.5
16,1,2,1,0,0.0
14,4,1,4,0,0.0
3,1,2,1,0,0.0
23,7,1,7,0,0.0
2,1,1,1,0,0.0
5,13,1,9,0,0.3076923076923077
10,5,2,3,0,0.4
45,4,1,4,0,0.0
46,10,1,6,0,0.4
34,5,1,5,0,0.0
41,6,2,2,0,0.6666666666666666
2,2,2,1,0,0.5
29,12,1,12,0,0.0
24,6,1,3,0,0.5
9,3,1,1,0,0.6666666666666666
22,5,1,5,0,0.0
2,3,1,3,0,0.0
23,7,2,1,0,0.8571428571428571
46,14,1,13,0,0.07142857142857142
6,4,1,4,0,0.0
13,6,2,4,0,0.3333333333333333
16,5,1,4,0,0.2
2,1,1,1,0,0.0
20,5,1,1,0,0.8
3,3,2,3,0,0.0
3,3,1,2,0,0.3333333333333333
1,2,1,2,0,0.0
2,27,7,0,1,1.0
2,7,1,5,0,0.2857142857142857
3,7,1,5,0,0.2857142857142857
10,6,1,2,0,0.6666666666666666
12,9,1,9,0,0.0
2,7,1,3,0,0.5714285714285714
37,4,1,4,0,0.0
2,3,2,1,0,0.6666666666666666
9,14,1,7,0,0.5
48,1,2,1,0,0.0
3,3,2,1,0,0.6666666666666666
3,2,1,2,0,0.0
2,2,1,2,0,0.0
22,7,2,2,0,0.7142857142857143
2,4,1,1,0,0.75
48,12,1,5,0,0.5833333333333334
2,5,1,3,0,0.4
3,7,2,1,0,0.8571428571428571
1,3,2,1,0,0.6666666666666666
19,2,1,2,0,0.0
19,5,2,5,0,0.0
3,3,1,2,0,0.3333333333333333
2,2,2,2,0,0.0
2,7,2,6,0,0.14285714285714285
2,3,1,3,0,0.0
1,15,6,0,1,1.0
32,3,1,1,0,0.6666666666666666
2,1,2,1,0,0.0
1,6,1,5,0,0.16666666666666666
11,7,2,4,0,0.42857142857142855
33,6,1,5,0,0.16666666666666666
15,1,2,1,0,0.0
8,9,1,9,0,0.0
3,4,2,3,0,0.25
2,25,10,0,1,1.0
11,12,1,7,0,0.4166666666666667
1,7,2,0,1,1.0
2,6,1,6,0,0.0
7,9,1,7,0,0.2222222222222222
11,10,1,6,0,0.4
18,4,2,4,0,0.0
1,9,4,0,1,1.0
39,6,1,6,0,0.0
45,3,2,3,0,0.0
37,8,1,8,0,0.0
2,15,7,0,1,1.0
48,4,1,4,0,0.0
26,4,1,4,0,0.0
2,2,2,2,0,0.0
1,28,10,0,1,1.0
35,2,2,2,0,0.0
16,5,1,5,0,0.0
11,5,2,4,0,0.2
39,14,1,10,0,0.2857142857142857
2,4,2,4,0,0.0
10,12,1,5,0,0.5833333333333334
28,5,2,4,0,0.2
3,5,1,1,0,0.8
27,2,2,2,0,0.0
18,6,1,5,0,0.16666666666666666
6,6,1,6,0,0.0
43,14,1,14,0,0.0
5,6,1,3,0,0.5
21,4,1,4,0,0.0
36,10,1,9,0,0.1
3,6,2,3,0,0.5
48,4,1,4,0,0.0
26,10,1,9,0,0.1
21,7,1,7,0,0.0
5,7,1,1,0,0.8571428571428571
48,11,1,10,0,0.09090909090909091
1,28,8,0,1,1.0
27,7,1,7,0,0.0
39,13,1,9,0,0.3076923076923077
20,8,1,8,0,0.0
40,1,1,1,0,0.0
48,14,1,10,0,0.2857142857142857
15,3,1,3,0,0.0
22,5,1,5,0,0.0
3,3,2,1,0,0.6666666666666666
17,2,1,2,0,0.0
41,14,1,11,0,0.21428571428571427
1,4,1,4,0,0.0
18,6,1,6,0,0.0
44,5,1,5,0,0.0
22,9,1,9,0,0.0
1,2,2,2,0,0.0
28,7,1,7,0,0.0
25,13,1,13,0,0.0
2,7,2,1,0,0.8571428571428571
45,11,1,8,0,0.2727272727272727
47,9,1,7,0,0.2222222222222222
20,2,2,1,0,0.5
47,7,1,5,0,0.2857142857142857
33,5,1,5,0,0.0
3,3,2,3,0,0.0
29,8,1,5,0,0.375
2,1,2,1,0,0.0
8,10,1,7,0,0.3
1,6,1,1,0,0.8333333333333334
2,1,2,1,0,0.0
18,12,1,6,0,0.5
21,6,2,4,0,0.3333333333333333
3,1,1,1,0,0.0
2,6,2,6,0,0.0
19,7,2,3,0,0.5714285714285714
7,13,1,10,0,0.23076923076923078
41,14,1,9,0,0.35714285714285715
48,5,1,2,0,0.6
1,6,1,3,0,0.5
45,14,1,13,0,0.07142857142857142
29,1,1,1,0,0.0
6,6,2,3,0,0.5
45,4,1,2,0,0.5
48,5,1,3,0,0.4
19,6,1,6,0,0.0
1,7,1,7,0,0.0
47,6,1,2,0,0.6666666666666666
9,5,1,5,0,0.0
2,3,1,3,0,0.0
2,7,2,5,0,0.2857142857142857
24,6,1,5,0,0.16666666666666666
3,2,1,2,0,0.0
2,3,1,2,0,0.3333333333333333
25,8,1,8,0,0.0
33,13,1,4,0,0.6923076923076923
2,2,2,2,0,0.0
3,2,1,2,0,0.0
3,6,1,4,0,0.3333333333333333
31,12,1,8,0,0.3333333333333333
24,5,2,3,0,0.4
2,6,2,6,0,0.0
24,9,1,9,0,0.0
3,7,1,2,0,0.7142857142857143
31,11,1,8,0,0.2727272727272727
31,3,1,3,0,0.0
30,2,2,2,0,0.0
8,4,2,4,0,0.0
3,1,1,1,0,0.0
31,7,1,7,0,0.0
2,2,2,2,0,0.0
35,12,1,9,0,0.25
2,1,2,1,0,0.0
9,10,1,4,0,0.6
19,6,2,3,0,0.5
3,6,2,2,0,0.6666666666666666
24,1,1,1,0,0.0
26,9,1,5,0,0.4444444444444444
13,6,2,3,0,0.5
47,1,1,1,0,0.0
11,4,1,4,0,0.0
34,11,1,7,0,0.36363636363636365
1,5,2,2,0,0.6
7,7,1,7,0,0.0
1,4,2,4,0,0.0
46,13,1,5,0,0.6153846153846154
31,10,1,10,0,0.0
3,5,1,5,0,0.0
29,14,1,8,0,0.42857142857142855
24,5,1,5,0,0.0
30,2,2,2,0,0.0
12,6,1,6,0,0.0
2,5,2,2,0,0.6
1,1,1,1,0,0.0
33,4,2,4,0,0.0
29,7,1,4,0,0.42857142857142855
42,4,1,4,0,0.0
13,11,1,10,0,0.09090909090909091
2,4,2,2,0,0.5
1,2,1,1,0,0.5
48,5,1,3,0,0.4
2,28,8,0,1,1.0
18,7,1,7,0,0.0
1,7,1,4,0,0.42857142857142855
7,6,2,3,0,0.5
3,5,1,5,0,0.0
48,6,2,1,0,0.8333333333333334
3,4,1,4,0,0.0
15,11,1,11,0,0.0
2,6,2,2,0,0.6666666666666666
1,4,1,4,0,0.0
1,4,1,4,0,0.0
1,6,3,0,1,1.0
40,8,1,4,0,0.5
28,7,1,7,0,0.0
26,2,1,1,0,0.5
31,8,1,7,0,0.125
3,6,1,6,0,0.0
5,1,2,1,0,0.0
9,10,1,9,0,0.1
22,13,1,6,0,0.5384615384615384
2,5,2,5,0,0.0
41,1,1,1,0,0.0
3,7,2,3,0,0.5714285714285714
40,7,1,7,0,0.0
39,5,1,5,0,0.0
22,11,1,7,0,0.36363636363636365
32,6,2,4,0,0.3333333333333333
42,6,1,2,0,0.6666666666666666
3,2,1,1,0,0.5
45,6,2,1,0,0.8333333333333334
2,7,2,1,0,0.8571428571428571
34,4,1,4,0,0.0
40,6,2,2,0,0.6666666666666666
3,4,1,4,0,0.0
2,16,8,0,1,1.0
12,7,1,6,0,0.14285714285714285
15,5,1,1,0,0.8
26,6,1,3,0,0.5
2,4,2,4,0,0.0
27,13,1,12,0,0.07692307692307693
1,6,2,2,0,0.6666666666666666
14,5,1,5,0,0.0
3,1,1,1,0,0.0
1,1,2,1,0,0.0
43,5,1,4,0,0.2
43,14,1,9,0,0.35714285714285715
36,2,2,2,0,0.0
26,3,2,3,0,0.0
2,4,1,2,0,0.5
44,6,1,2,0,0.6666666666666666
16,6,1,3,0,0.5
1,4,2,4,0,0.0
32,6,2,2,0,0.6666666666666666
46,7,1,4,0,0.42857142857142855
1,13,3,0,1,1.0
1,7,2,6,0,0.14285714285714285
3,7,2,5,0,0.2857142857142857
2,1,2,1,0,0.0
42,11,1,8,0,0.2727272727272727
2,26,7,0,1,1.0
37,3,2,2,0,0.3333333333333333
15,9,1,8,0,0.1111111111111111
2,5,1,3,0,0.4
5,8,1,8,0,0.0
15,1,1,1,0,0.0
16,2,1,2,0,0.0
2,2,2,2,0,0.0
14,4,1,3,0,0.25
2,3,1,3,0,0.0
39,4,2,3,0,0.25
6,11,1,7,0,0.36363636363636365
14,6,2,3,0,0.5
1,1,1,1,0,0.0
29,4,2,4,0,0.0
25,13,1,9,0,0.3076923076923077
40,6,1,6,0,0.0
6,6,1,6,0,0.0
2,2,2,2,0,0.0
31,6,1,2,0,0.6666666666666666
47,4,1,4,0,0.0
16,3,1,1,0,0.6666666666666666
17,7,1,7,0,0.0
1,2,2,2,0,0.0
48,2,1,1,0,0.5
36,7,1,4,0,0.42857142857142855
40,2,1,2,0,0.0
37,2,1,2,0,0.0
3,5,1,3,0,0.4
1,2,2,2,0,0.0
1,16,4,0,1,1.0
16,5,1,5,0,0.0
33,7,2,5,0,0.2857142857142857
2,4,2,1,0,0.75
20,5,2,1,0,0.8
8,8,1,8,0,0.0
3,7,1,5,0,0.2857142857142857
3,2,2,2,0,0.0
44,14,1,4,0,0.7142857142857143
1,7,1,6,0,0.14285714285714285
7,8,1,8,0,0.0
25,1,1,1,0,0.0
42,6,1,1,0,0.8333333333333334
1,7,2,3,0,0.5714285714285714
47,14,1,10,0,0.2857142857142857
40,14,1,7,0,0.5
3,6,1,3,0,0.5
25,14,1,13,0,0.07142857142857142
1,3,2,3,0,0.0
42,1,1,1,0,0.0
5,6,2,5,0,0.16666666666666666
3,2,1,2,0,0.0
2,3,2,3,0,0.0
8,1,1,1,0,0.0
39,6,2,3,0,0.5
9,6,2,1,0,0.8333333333333334
3,6,2,4,0,0.3333333333333333
36,2,1,2,0,0.0
22,12,1,11,0,0.08333333333333333
12,1,2,1,0,0.0
48,10,1,10,0,0.0
2,1,2,1,0,0.0
3,7,1,6,0,0.14285714285714285
34,4,1,1,0,0.75
37,13,1,13,0,0.0
3,2,2,2,0,0.0
14,6,1,6,0,0.0
27,4,1,3,0,0.25
2,28,6,0,1,1.0
34,5,2,2,0,0.6
27,3,2,3,0,0.0
42,1,2,1,0,0.0
5,3,1,1,0,0.6666666666666666
47,14,1,10,0,0.2857142857142857
31,1,2,1,0,0.0
22,2,2,2,0,0.0
2,5,2,5,0,0.0
3,3,2,3,0,0.0
3,3,1,2,0,0.3333333333333333
5,6,2,3,0,0.5
2,3,1,3,0,0.0
3,2,1,1,0,0.5
19,1,1,1,0,0.0
7,4,1,4,0,0.0
14,12,1,11,0,0.08333333333333333
29,5,1,4,0,0.2
2,1,1,1,0,0.0
47,8,1,8,0,0.0
36,7,1,1,0,0.8571428571428571
2,3,2,3,0,0.0
30,5,1,5,0,0.0
37,6,2,2,0,0.6666666666666666
25,9,1,4,0,0.5555555555555556
1,3,2,3,0,0.0
3,6,2,5,0,0.16666666666666666
2,2,1,2,0,0.0
38,2,1,2,0,0.0
2,1,2,1,0,0.0
8,5,1,1,0,0.8
42,4,2,2,0,0.5
19,7,1,2,0,0.7142857142857143
32,2,2,2,0,0.0
9,6,2,2,0,0.6666666666666666
3,7,1,6,0,0.14285714285714285
12,7,1,4,0,0.42857142857142855
3,1,1,1,0,0.0
11,9,1,9,0,0.0
3,2,2,2,0,0.0
2,6,1,3,0,0.5
1,1,2,1,0,0.0
40,9,1,9,0,0.0
1,6,1,3,0,0.5
3,4,2,1,0,0.75
2,3,1,3,0,0.0
2,2,1,1,0,0.5
3,1,1,1,0,0.0
41,7,1,2,0,0.7142857142857143
30,2,1,2,0,0.0
24,8,1,8,0,0.0
3,4,2,4,0,0.0
2,3,1,3,0,0.0
22,5,1,3,0,0.4
18,2,2,2,0,0.0
38,7,2,2,0,0.7142857142857143
2,1,2,1,0,0.0
42,3,1,3,0,0.0
15,5,2,3,0,0.4
2,1,1,1,0,0.0
2,5,2,1,0,0.8
36,7,1,6,0,0.14285714285714285
3,5,1,2,0,0.6
11,1,2,1,0,0.0
23,11,1,5,0,0.5454545454545454
33,6,1,6,0,0.0
2,17,3,0,1,1.0
18,2,1,2,0,0.0
20,13,1,13,0,0.0
48,1,2,1,0,0.0
1,3,1,2,0,0.3333333333333333
28,11,1,8,0,0.2727272727272727
48,6,1,4,0,0.3333333333333333
15,11,1,11,0,0.0
35,5,1,5,0,0.0
44,8,1,8,0,0.0
41,1,2,1,0,0.0
38,9,1,9,0,0.0
39,5,1,5,0,0.0
1,8,4,0,1,1.0
45,7,2,5,0,0.2857142857142857
23,3,2,3,0,0.0
1,13,10,0,1,1.0
3,1,2,1,0,0.0
3,3,2,3,0,0.0
8,1,1,1,0,0.0
2,1,1,1,0,0.0
6,1,1,1,0,0.0
1,5,2,3,0,0.4
34,4,1,4,0,0.0
1,4,2,2,0,0.5
1,2,1,2,0,0.0
31,4,2,2,0,0.5
15,7,1,2,0,0.7142857142857143
2,5,1,3,0,0.4
3,5,1,1,0,0.8
29,3,1,1,0,0.6666666666666666
1,7,1,1,0,0.8571428571428571
36,9,1,4,0,0.5555555555555556
7,7,1,7,0,0.0
4,11,1,11,0,0.0
2,19,10,0,1,1.0
19,2,1,2,0,0.0
18,14,1,4,0,0.7142857142857143
